product_id,name,brand,category,price,rating,rating_count,skin_type,concerns,affiliate_cj,affiliate_rakuten,affiliate_amazon,image_url
419b4c37-3e1e-41f2-b683-56d6f2372550,BeautyNest Foundation 49,RadiantCare,foundation,,4.8,32,all,hydration,,https://rakuten.com/033bc1f2-2282-4281-8fac-563f9c64287f,,https://via.placeholder.com/150
8d90a278-7e0b-44fb-8a78-92c85e7b3aa9,RadiantCare Sunscreen 14,RadiantCare,sunscreen,1497,2.9,3618,dry,hydration,,,,https://via.placeholder.com/150
2b42c55d-adcf-46d4-b79d-b3e29ba9c692,LuxeGlow Moisturizer 38,LuxeGlow,moisturizer,701,3.6,3942,all,anti-aging,https://cj.com/be697428-bbc6-4300-b6ba-ba709e8b89b3,,,https://via.placeholder.com/150
60f5bd3f-5ed0-4a8d-9890-e3f321c1d093,SkinAura Lipstick 1,LuxeGlow,lipstick,1471,4.8,2874,oily,sun protection,https://cj.com/1923bd60-f459-4365-a3b1-eedcbc79d0c9,,,https://via.placeholder.com/150
0bc7178b-ae24-4890-bafa-1f589450e50b,SkinAura Sunscreen 67,LuxeGlow,sunscreen,1333,4.4,885,dry,anti-aging,https://cj.com/c509a85a-6dec-454d-8d64-8eb4445c900d,,,https://via.placeholder.com/150
60eef605-3f91-4a3d-b825-4d8ed775e680,PureBeauty Serum 54,VelvetTouch,serum,2273,2.9,1463,oily,sun protection,,https://rakuten.com/f391fd91-bef7-414c-a668-e49a24b61b59,,https://via.placeholder.com/150
476999c8-28ff-4d37-89d9-766e8f583a90,HydraLab Foundation 73,PureBeauty,foundation,555,3.0,1218,sensitive,dark spots,https://cj.com/528eb0ef-74ca-4b83-a66c-acd3518e124e,,,https://via.placeholder.com/150
752380a7-e0e2-4670-a0b3-7cae20c7740f,BeautyNest Moisturizer 24,LuxeGlow,moisturizer,2194,4.1,891,oily,oil control,,https://rakuten.com/5f6a02c5-12c8-48c4-8ebf-826bd148b6ca,,https://via.placeholder.com/150
522bc21c-c8d1-41f0-8c18-fabda7720acd,GlowSkin Sunscreen 44,SkinAura,sunscreen,1300,2.7,1759,combination,sun protection,https://cj.com/2a723c54-ce8f-41fb-afb1-967a582bad7c,,,https://via.placeholder.com/150
2d4e316f-3a4c-4b6e-a3d4-b187f36ed74c,VelvetTouch Lipstick 16,PureBeauty,lipstick,1273,3.8,4768,dry,hydration,https://cj.com/53fb808b-4fb9-4c4f-a4ae-d54ca8e72db0,,,https://via.placeholder.com/150
0240ed90-b6d4-40c5-8d5c-9a0d6d8cd631,GlowSkin Lipstick 11,HydraLab,lipstick,2882,2.5,465,all,oil control,,https://rakuten.com/87a6edde-b5ff-4eea-a4a6-471577163d20,,https://via.placeholder.com/150
459e70d5-dcf6-458c-bda8-7482e2ee2766,RadiantCare Cleanser 89,GlowSkin,cleanser,2929,3.3,571,all,hydration,https://cj.com/f8559d48-dcd4-4ee2-b220-5bd21ddb05d5,,,https://via.placeholder.com/150
ef5532fb-2a4c-43c8-999b-360ec15e1b70,DermaFresh Moisturizer 32,VelvetTouch,moisturizer,1870,3.3,35,oily,anti-aging,,https://rakuten.com/000f5efa-4eaa-4dae-8512-75b44e582754,,https://via.placeholder.com/150
dcfc0c81-1295-46e3-b901-47b687e4b12b,BeautyNest Moisturizer 85,VelvetTouch,moisturizer,1531,3.7,2401,combination,dark spots,,,https://amazon.com/2345e16a-e702-411c-b2f9-1cef6fe966c1,https://via.placeholder.com/150
89713c97-d247-4755-9810-689235faf0c2,RadiantCare Lipstick 66,VelvetTouch,lipstick,327,4.8,3351,sensitive,sun protection,,https://rakuten.com/c6e41b8b-a193-4576-84fd-86a42f1a96ad,,https://via.placeholder.com/150
88b28a80-ae8a-48ac-aa94-4c991afdd564,ClearDerm Moisturizer 48,LuxeGlow,moisturizer,1054,3.2,969,all,hydration,,https://rakuten.com/7cba2520-a964-4c3a-8f1e-c455afb705f4,,https://via.placeholder.com/150
70955bb5-8856-4830-ba60-f6f292c17dbd,GlowSkin Cleanser 77,HydraLab,cleanser,476,4.5,363,oily,anti-aging,https://cj.com/114c6910-86c2-4606-8fd5-f830c7c6e738,,,https://via.placeholder.com/150
91fa453d-d58a-4d37-801f-6b8bc02821af,DermaFresh Moisturizer 73,PureBeauty,moisturizer,720,4.2,3272,sensitive,hydration,,https://rakuten.com/7a50e86d-df07-489f-84e9-a689c9b284b4,,https://via.placeholder.com/150
d8e6b6d3-9f64-46d1-ba41-ab07cfe6fef4,GlowSkin Lipstick 48,DermaFresh,lipstick,332,4.6,59,all,dark spots,,https://rakuten.com/5822d991-e774-4341-bb52-6ff92d767dff,,https://via.placeholder.com/150
7ade0e57-c380-4e2c-bd99-006d6871234b,GlowSkin Sunscreen 73,ClearDerm,sunscreen,2021,4.5,828,combination,acne,https://cj.com/3391f859-09a0-431f-89ef-b345c8d55b94,,,https://via.placeholder.com/150
81012247-c510-439e-80f7-1161f9ea5b37,RadiantCare Lipstick 33,GlowSkin,lipstick,489,4.5,4091,oily,acne,,https://rakuten.com/33fc9bcc-5662-4072-8d19-9c67f8a6bd05,,https://via.placeholder.com/150
d018b417-7d29-46ad-8611-f6deafae7380,BeautyNest Foundation 32,PureBeauty,foundation,2154,2.7,2237,all,dark spots,,,https://amazon.com/337cd3cf-0bb9-4976-b16e-8a2852f9b5a0,https://via.placeholder.com/150
b9df076c-6508-4e7b-b776-73652b12b718,BeautyNest Sunscreen 10,RadiantCare,sunscreen,1153,2.5,2826,sensitive,oil control,,,,https://via.placeholder.com/150
75ccb924-3d29-40d0-98ed-16ae41889936,LuxeGlow Sunscreen 81,ClearDerm,sunscreen,1311,3.1,2345,all,anti-aging,https://cj.com/4c9e27b6-4dea-47aa-8efa-33ae2e4cc382,,,https://via.placeholder.com/150
2d9ce687-d7a7-4728-93fe-2f37e607d2ca,RadiantCare Foundation 77,SkinAura,foundation,2691,,3393,dry,hydration,https://cj.com/4451392c-508f-4d0a-acb8-a13ddc30281e,,,https://via.placeholder.com/150
17cf938c-4311-4163-977e-dd12f62d6405,PureBeauty Cleanser 34,VelvetTouch,cleanser,922,3.0,840,oily,acne,https://cj.com/33c9a81b-0b9d-4654-ab16-7e73e74ac5ac,,,
8fd9a521-0f3a-4545-bac8-f2bd6e2d04da,SkinAura Foundation 89,VelvetTouch,foundation,2650,4.1,140,combination,oil control,https://cj.com/da6df133-d756-45cb-9c5e-872b66b887ed,,,https://via.placeholder.com/150
35503641-d888-4e03-8497-1baf123616b3,HydraLab Cleanser 57,RadiantCare,cleanser,1980,4.0,2241,dry,oil control,https://cj.com/e68d9fb3-0358-4573-96a7-071140152f48,,,https://via.placeholder.com/150
46a0f037-255d-4f97-b622-352ba9e7fa12,GlowSkin Moisturizer 90,VelvetTouch,moisturizer,2099,2.6,1764,oily,dark spots,https://cj.com/05905cb9-8bdc-49ad-9d8c-401792c428a9,,,https://via.placeholder.com/150
a84cdb27-164f-4974-8ece-70a3cd7d35df,BeautyNest Moisturizer 37,ClearDerm,moisturizer,1337,2.5,2671,oily,sun protection,,https://rakuten.com/0bc306ef-2161-42c0-9f16-6205297b705c,,
28cc3d7a-5f8b-4c6e-adcd-d3ae0b5d3226,ClearDerm Cleanser 7,RadiantCare,cleanser,744,4.9,1111,oily,acne,,https://rakuten.com/380e29ea-f902-48cf-b42b-51859da16c23,,https://via.placeholder.com/150
79887d62-bf9c-4cc2-a0d6-72e571c9b63a,GlowSkin Moisturizer 84,HydraLab,moisturizer,239,2.9,4813,sensitive,sun protection,https://cj.com/0bfe9647-088f-4636-9cda-6df717d4a50c,,,https://via.placeholder.com/150
67dd4605-eccb-42d1-9a56-cda5d7f9e7b2,PureBeauty Lipstick 17,SkinAura,lipstick,861,3.4,3978,dry,hydration,,https://rakuten.com/8f065e56-9a8e-4d78-bfad-ff65218b4b1c,,https://via.placeholder.com/150
e89c1188-7c57-4dd3-a482-369b53ecf0ff,HydraLab Cleanser 8,LuxeGlow,cleanser,516,4.2,4977,oily,acne,,https://rakuten.com/9aaff133-3ad7-4993-bc35-1bb06b313161,,https://via.placeholder.com/150
917e95c5-7ff8-4f92-baaf-25d600a92cd7,LuxeGlow Foundation 41,GlowSkin,foundation,2249,4.5,3402,sensitive,oil control,,https://rakuten.com/291313ff-455e-424d-8253-4bae128aa102,,https://via.placeholder.com/150
f876d23a-0564-4c69-a620-a387ed6f875b,HydraLab Foundation 49,GlowSkin,foundation,2289,5.0,843,oily,hydration,https://cj.com/5c2f61c3-d9ab-4366-aea7-500bc14902f8,,,https://via.placeholder.com/150
6594cc59-7037-40ab-a23b-495e37349dbd,PureBeauty Lipstick 91,BeautyNest,lipstick,841,2.9,4238,all,hydration,,https://rakuten.com/68e9b762-f619-43d1-9439-2a1e2d21d8ae,,https://via.placeholder.com/150
9beb5225-1d1d-4b98-9ae1-8d1e66aad41d,LuxeGlow Foundation 65,GlowSkin,foundation,1187,3.6,28,oily,anti-aging,,,,https://via.placeholder.com/150
4c7e79cc-aa28-4a50-bfa6-0a90078a0232,PureBeauty Serum 43,RadiantCare,serum,2840,2.5,4443,dry,acne,https://cj.com/2a640585-04d1-4c68-affb-5588fedad4da,,,https://via.placeholder.com/150
b6eeeca9-ffbd-485f-b6f4-9ded13639e75,HydraLab Lipstick 41,HydraLab,lipstick,2314,,4313,sensitive,acne,,https://rakuten.com/e564bc8d-68e4-4ea0-8068-d6462d5a2890,,https://via.placeholder.com/150
80dae286-c1c3-41be-88af-2066d805f2e2,BeautyNest Serum 35,PureBeauty,serum,1463,4.8,1364,dry,sun protection,,,https://amazon.com/3b8df8bb-d2ad-468f-af86-9dc3530efeaf,https://via.placeholder.com/150
36e67ca7-ab71-4377-a174-d68aa0c4107f,ClearDerm Cleanser 6,HydraLab,cleanser,2427,3.0,2946,sensitive,dark spots,https://cj.com/c8159104-e742-418d-880f-905137d36597,,,https://via.placeholder.com/150
b5e42e45-2c1f-41b0-aa3d-a815acd1475a,LuxeGlow Serum 78,PureBeauty,serum,2891,3.2,4607,sensitive,oil control,,https://rakuten.com/a17077a6-8506-47a7-ad9e-6db8afcd22ee,,https://via.placeholder.com/150
5d7114f8-6d32-48b7-81a5-c4215d3406f1,GlowSkin Sunscreen 55,BeautyNest,sunscreen,2564,3.0,2127,oily,sun protection,https://cj.com/5b753947-a565-487c-a97c-feb82ea3673f,,,https://via.placeholder.com/150
cbe25fd7-b30e-4b87-afa9-f56390f4adda,LuxeGlow Moisturizer 56,HydraLab,moisturizer,718,3.3,3457,sensitive,acne,https://cj.com/a36347e2-08c5-4e4a-b848-29f26ec6f138,,,https://via.placeholder.com/150
61a79078-197f-414c-9e42-6a9ba08cad71,DermaFresh Foundation 82,VelvetTouch,foundation,2823,3.8,246,oily,oil control,https://cj.com/d9181508-7dbb-4561-b6e9-6a590e2d9af8,,,https://via.placeholder.com/150
43c610f8-8118-4bb9-87dd-30f8795d106d,RadiantCare Moisturizer 1,RadiantCare,moisturizer,1705,4.7,498,dry,dark spots,,https://rakuten.com/d001bf40-d0cf-4165-a7a2-d97e88e24e89,,https://via.placeholder.com/150
5d88495e-fe41-466e-9588-02b55675c5b8,HydraLab Cleanser 89,HydraLab,cleanser,1525,3.8,3989,sensitive,oil control,https://cj.com/84093f0a-271e-4763-93d0-851971c180d8,,,https://via.placeholder.com/150
50cf7ea4-8439-44f8-a9c1-0c81ab5ff8ed,BeautyNest Moisturizer 18,GlowSkin,moisturizer,1282,4.0,3769,oily,anti-aging,,https://rakuten.com/9614732d-698d-4052-82f6-07932c4341f5,,https://via.placeholder.com/150
20200aae-8f47-4c56-98dc-f899de12b1a0,ClearDerm Cleanser 82,BeautyNest,cleanser,1111,3.8,172,oily,hydration,,https://rakuten.com/43cbd2d0-5ecf-4392-8116-3b3cb999d9b1,,https://via.placeholder.com/150
bda49121-4f6f-454a-a8d6-2d4988099633,BeautyNest Moisturizer 1,HydraLab,moisturizer,2788,2.6,640,all,anti-aging,,https://rakuten.com/b21856c0-5c2e-4eae-9817-c00f4d1fa56e,,https://via.placeholder.com/150
7abad2e1-90cb-4fd1-9bae-acddea06ecbc,SkinAura Cleanser 50,LuxeGlow,cleanser,209,4.8,3114,all,acne,https://cj.com/f744882b-5114-4471-9227-42d84e68a7e7,,,https://via.placeholder.com/150
86060e67-ff35-4d7b-ae8a-14f70cb039e4,LuxeGlow Sunscreen 50,DermaFresh,sunscreen,407,3.5,3956,sensitive,acne,https://cj.com/a5e4a9bd-f1bf-42cb-9c35-b3da849a43a9,,,https://via.placeholder.com/150
6a154293-d43d-454f-a383-4d8547c8ec8d,DermaFresh Lipstick 17,VelvetTouch,lipstick,1303,3.4,3256,combination,oil control,,,,https://via.placeholder.com/150
47c7ee73-5830-42cf-9c9f-5d9c6a40ec08,HydraLab Serum 69,RadiantCare,serum,581,3.9,2784,oily,acne,,,,https://via.placeholder.com/150
a5ba4f7b-978b-406d-b12d-27ebaf35b485,LuxeGlow Moisturizer 29,DermaFresh,moisturizer,685,4.8,698,oily,anti-aging,,,,https://via.placeholder.com/150
ced7b6d1-0256-4f05-8784-50fd29c85eb9,LuxeGlow Lipstick 9,RadiantCare,lipstick,2631,3.6,1832,dry,oil control,https://cj.com/bdfabba1-ea3b-48f2-8d07-a6b940d80b00,,,https://via.placeholder.com/150
774c572c-dc6e-4baf-935c-ea879a58446a,RadiantCare Sunscreen 39,LuxeGlow,sunscreen,703,4.8,4433,oily,acne,https://cj.com/c1f5d178-ea5e-4029-9198-1e37c135b308,,,https://via.placeholder.com/150
f87113c7-104d-4d6a-a35e-f361f727e8b7,VelvetTouch Foundation 22,GlowSkin,foundation,1330,3.7,763,combination,oil control,https://cj.com/c65bc328-2a5c-4385-8c85-c82dca786372,,,https://via.placeholder.com/150
a3420695-32dd-4ce4-be34-62f8c54986c3,SkinAura Sunscreen 75,DermaFresh,sunscreen,478,4.6,2712,sensitive,anti-aging,,https://rakuten.com/d4cee18e-fe8e-4b86-a501-cde668bc0879,,https://via.placeholder.com/150
e1359a00-715c-48a8-8805-4c63a12cd8a3,GlowSkin Sunscreen 79,SkinAura,sunscreen,395,,1265,sensitive,dark spots,https://cj.com/20981a17-6870-4417-9e09-db9b6ad116f2,,,https://via.placeholder.com/150
8c19cb05-fe2e-4a02-95f1-2e3321615a67,LuxeGlow Moisturizer 71,ClearDerm,moisturizer,722,3.9,1617,combination,oil control,,https://rakuten.com/bb0b4052-4072-4ed6-bd1f-652823189b32,,https://via.placeholder.com/150
f6a96f13-d5cc-46e9-8d0f-8542665a4c9e,DermaFresh Moisturizer 4,PureBeauty,moisturizer,777,4.7,4849,combination,anti-aging,,https://rakuten.com/dbd1dc78-c596-4203-a8de-a4a4584e1e27,,https://via.placeholder.com/150
f4b885b6-408e-4a75-bee0-01da909474e2,BeautyNest Foundation 99,LuxeGlow,foundation,,4.0,1252,sensitive,oil control,,,https://amazon.com/2ef67072-c9ff-422d-8d11-541a49966514,https://via.placeholder.com/150
f45b1ba7-da3d-42b7-be77-9755e462e57c,LuxeGlow Foundation 53,ClearDerm,foundation,2427,3.0,3919,dry,oil control,,,,https://via.placeholder.com/150
37995102-b944-4bc4-a286-8f27ee21be19,LuxeGlow Serum 67,VelvetTouch,serum,1075,3.1,1918,oily,sun protection,https://cj.com/1a1e3c10-75b2-4ab4-a7e9-4a2c045848c8,,,https://via.placeholder.com/150
301e85df-03a9-4da3-80d7-23d5f86d3f7c,DermaFresh Sunscreen 65,BeautyNest,sunscreen,,3.4,3318,sensitive,hydration,https://cj.com/cacb8ae1-8091-4a74-a277-040d2824340a,,,https://via.placeholder.com/150
f530e8de-32f8-465b-ba83-78bc02383824,ClearDerm Cleanser 55,SkinAura,cleanser,2124,3.5,3554,sensitive,dark spots,https://cj.com/f4db69bf-6244-4bfc-8bb3-d332271357a5,,,https://via.placeholder.com/150
0b027eb7-bb6c-41e2-9a2e-32e9f0f422cc,HydraLab Sunscreen 81,BeautyNest,sunscreen,720,4.6,910,oily,dark spots,,,https://amazon.com/942fa827-1192-417a-9b8b-ae79820bce13,https://via.placeholder.com/150
11d79448-fe00-4558-9b4a-9f61edfc464e,SkinAura Foundation 83,RadiantCare,foundation,544,3.6,379,dry,acne,,https://rakuten.com/b2db4b97-df46-4e20-8c36-54e285e92bb6,,https://via.placeholder.com/150
1f8d0df9-148a-4e70-8da5-53da3c133254,ClearDerm Moisturizer 20,GlowSkin,moisturizer,2847,2.6,1114,combination,acne,,,https://amazon.com/5e7edbc5-e375-4536-9892-a5afe32f6605,https://via.placeholder.com/150
9fdcd4a6-646d-4e14-8cb5-2f5761beb0ee,LuxeGlow Cleanser 78,GlowSkin,cleanser,2960,,930,sensitive,anti-aging,,https://rakuten.com/17158262-aae1-436a-881e-b7aef4f0327c,,https://via.placeholder.com/150
43682d5c-f8de-46ff-b44b-593fcdb2110c,ClearDerm Foundation 2,DermaFresh,foundation,1216,3.0,2584,combination,hydration,https://cj.com/71e74d6e-065b-425a-9be1-8730b827e052,,,https://via.placeholder.com/150
dcfb8e5a-a278-4898-a1e0-735885d78e2c,SkinAura Sunscreen 48,DermaFresh,sunscreen,2621,4.2,4102,oily,hydration,,https://rakuten.com/0f6c2143-e864-49bd-8380-3489a6f6dbae,,https://via.placeholder.com/150
8bc0b550-94b2-4127-afec-d09ce3c460f0,BeautyNest Cleanser 51,ClearDerm,cleanser,419,3.2,1647,oily,sun protection,https://cj.com/00aeb135-9c4f-4c59-b756-7a495fe7b94c,,,https://via.placeholder.com/150
e518d649-ca6d-422c-a26a-682287e22539,PureBeauty Serum 65,DermaFresh,serum,1606,2.5,3195,sensitive,dark spots,,,,https://via.placeholder.com/150
b49d5e12-bc1e-4b2c-80d2-82d57fddbb2d,SkinAura Serum 35,BeautyNest,serum,2124,2.9,276,oily,hydration,,,,https://via.placeholder.com/150
aef200fd-3f53-4553-a0ca-1730aa24b551,VelvetTouch Serum 58,BeautyNest,serum,2200,4.6,11,all,acne,,,,https://via.placeholder.com/150
dc0a735d-39de-41f5-b1b6-58eec1f0c957,BeautyNest Sunscreen 100,BeautyNest,sunscreen,1639,3.5,1828,combination,hydration,,,https://amazon.com/2bf61fc7-e8dc-4b74-bc5b-a4241dcd7c81,https://via.placeholder.com/150
7b1facdf-b7ab-428f-bc29-9002148337cc,SkinAura Lipstick 66,BeautyNest,lipstick,,3.7,4543,sensitive,acne,,,,
b6d1dfc8-d814-4971-ade4-09b3a597bfca,RadiantCare Moisturizer 60,LuxeGlow,moisturizer,343,,3531,oily,acne,https://cj.com/2a8bfe77-e282-4691-9f43-b22d4f55fc44,,,https://via.placeholder.com/150
fd2ae59f-b9d7-47b5-970e-d85b3d9b0de9,GlowSkin Serum 48,VelvetTouch,serum,1030,3.5,3651,sensitive,hydration,,,https://amazon.com/8b889d27-ef50-4f15-89d9-dcbf664ff093,https://via.placeholder.com/150
2869be86-821d-47b3-a6bb-781d1f7d8b9e,HydraLab Serum 38,SkinAura,serum,1415,2.6,3268,combination,dark spots,,https://rakuten.com/817bedb8-e84d-4c54-bedf-8331e0350651,,https://via.placeholder.com/150
e3f3eae0-cc6a-41a5-8eab-97be94306b53,RadiantCare Lipstick 5,DermaFresh,lipstick,,2.8,1375,all,anti-aging,,,https://amazon.com/647133c7-8e7b-4626-9f91-8747072bb5f3,https://via.placeholder.com/150
981c1951-1103-4256-987e-c513b31e09dd,GlowSkin Foundation 24,SkinAura,foundation,2907,3.6,1864,dry,anti-aging,https://cj.com/f3e048b8-b398-424d-b2e7-525bb4a8dc3b,,,https://via.placeholder.com/150
7e566254-c79c-40b7-8dca-da7b725731de,RadiantCare Moisturizer 95,ClearDerm,moisturizer,2004,4.7,1774,sensitive,anti-aging,https://cj.com/c631ea40-3fcc-46fa-aa61-ab467cc88f16,,,
d2406ba1-33f0-46c6-b30d-f19b12b75e6d,SkinAura Foundation 37,BeautyNest,foundation,2814,3.7,1276,oily,acne,,,https://amazon.com/cf5e3a41-42ae-49bd-8df3-5dd4f71e4770,https://via.placeholder.com/150
63ae8c2b-86f9-4dca-93e8-0714c2acd06d,ClearDerm Lipstick 67,ClearDerm,lipstick,2298,3.9,1655,sensitive,anti-aging,https://cj.com/b3b1c4e6-8c15-4548-88bb-2cf8432bde98,,,https://via.placeholder.com/150
02c5ace8-7d09-4361-acfe-b395c5f5108b,ClearDerm Lipstick 86,VelvetTouch,lipstick,1293,4.7,2232,all,acne,,,https://amazon.com/5cce9bdd-2857-4507-b0e6-b612579777c7,https://via.placeholder.com/150
fb5c5530-d370-4878-b18c-b9df9bcd1713,VelvetTouch Sunscreen 93,SkinAura,sunscreen,1839,3.6,3748,sensitive,oil control,https://cj.com/995ec73c-0f93-4dec-9d17-43484b2a3983,,,https://via.placeholder.com/150
1ef1b002-8e29-4bd2-adc2-39995784de11,VelvetTouch Cleanser 93,ClearDerm,cleanser,1800,3.6,4501,all,hydration,https://cj.com/5ea237cf-2a6c-41c0-9011-cfe2ed613c5e,,,https://via.placeholder.com/150
3dc26815-b0e9-4ef6-abbd-922ee52b5035,GlowSkin Cleanser 67,HydraLab,cleanser,2299,2.6,3470,combination,hydration,https://cj.com/5ab51856-11f9-4c66-991c-808bfb35e6ec,,,https://via.placeholder.com/150
bf5098fc-d407-4ba1-aba2-b5ea9d2fc296,HydraLab Lipstick 11,GlowSkin,lipstick,1975,4.1,3548,sensitive,acne,https://cj.com/07035f28-8748-4fa9-9303-f125e0fed6b6,,,https://via.placeholder.com/150
f2856c71-3b6f-4c4d-aa3f-0cdf690ffd3c,ClearDerm Moisturizer 28,VelvetTouch,moisturizer,1200,3.2,2984,oily,hydration,,https://rakuten.com/ecf99f08-e594-45ec-869c-e847f5d283d3,,https://via.placeholder.com/150
ece1c2fe-044b-48f9-aea0-f6365a359738,VelvetTouch Foundation 82,HydraLab,foundation,256,3.5,2192,dry,anti-aging,https://cj.com/e5eee36f-ded8-4d22-980c-f7256ea360ae,,,https://via.placeholder.com/150
8587de1c-8e3f-400e-b7e6-d1e7ef21c813,GlowSkin Lipstick 92,GlowSkin,lipstick,908,4.9,1369,combination,hydration,https://cj.com/2878cd44-71a7-48ff-889f-137ea4012d80,,,https://via.placeholder.com/150
8326ee33-6c21-4d59-b231-3cfa98d02708,GlowSkin Serum 57,VelvetTouch,serum,365,2.7,3303,dry,oil control,https://cj.com/01cbd422-664a-4bef-9661-dceb71750e2e,,,https://via.placeholder.com/150
16f3a931-8252-4c1b-a7b0-edfef8b6082c,DermaFresh Lipstick 82,VelvetTouch,lipstick,2989,4.7,153,sensitive,anti-aging,https://cj.com/89b9efc6-1022-44cd-ac74-4b0b5003f400,,,https://via.placeholder.com/150
7c47aa96-bf28-48a1-9032-9ef45273b563,VelvetTouch Serum 30,SkinAura,serum,1301,4.3,2611,combination,hydration,https://cj.com/4309e6cd-8276-481d-b287-5820c3b3e9bc,,,https://via.placeholder.com/150
5ea05466-8fe8-4a43-bc90-c55fbe74d163,BeautyNest Lipstick 1,BeautyNest,lipstick,1393,3.3,1556,all,sun protection,https://cj.com/fc6234bb-543b-463c-b23e-e1b2f28c9e25,,,https://via.placeholder.com/150
e2db3dd2-5dc5-48cd-a3b3-7488ec891072,GlowSkin Serum 94,DermaFresh,serum,2655,3.2,613,oily,anti-aging,https://cj.com/95d0b96c-30a0-4326-b18c-02a383698702,,,https://via.placeholder.com/150
762df16b-f1e5-4b35-8d1e-69643dbb2d8a,RadiantCare Serum 3,SkinAura,serum,906,4.9,4588,all,dark spots,https://cj.com/30b9d449-07c7-4267-a4ff-33638b82382c,,,https://via.placeholder.com/150
2a153393-4c4f-4c6a-b7d2-68e54518650c,GlowSkin Lipstick 42,GlowSkin,lipstick,,3.6,351,oily,sun protection,,https://rakuten.com/9d72fcbf-1735-479b-ac02-5399c2115987,,https://via.placeholder.com/150
4751d32b-0dc2-4a7a-8597-b42f8700261a,ClearDerm Cleanser 35,DermaFresh,cleanser,884,3.0,2691,all,hydration,,https://rakuten.com/5ae4368c-6a2c-42ae-acc7-095d879d85a8,,https://via.placeholder.com/150
b3d38979-1cc3-41f4-a87b-5d80e203a13e,SkinAura Foundation 61,SkinAura,foundation,1082,3.0,2109,dry,sun protection,https://cj.com/095bd581-03a0-4a28-b849-51e033f62dd8,,,https://via.placeholder.com/150
9839f956-caab-4978-abd9-65c141a465f2,DermaFresh Moisturizer 11,PureBeauty,moisturizer,1451,3.0,1180,all,sun protection,https://cj.com/6cd29bed-ddcd-4aa1-827d-785149a043f2,,,https://via.placeholder.com/150
6179513f-34f6-484e-b5bc-3faa5b702aed,SkinAura Foundation 72,SkinAura,foundation,1002,3.8,2461,sensitive,sun protection,https://cj.com/0ec16ccb-8bf4-4709-ad45-34c32e3e6a3f,,,https://via.placeholder.com/150
c08faf25-1aab-42d5-8ccf-1a4ae299fdc3,BeautyNest Sunscreen 85,ClearDerm,sunscreen,,3.8,417,all,oil control,,https://rakuten.com/96c13514-de98-4637-a1b8-f63841614578,,
df857d0a-c489-41d1-be13-870df64affff,DermaFresh Lipstick 17,HydraLab,lipstick,1548,3.7,3430,all,oil control,,,,https://via.placeholder.com/150
5da03206-a752-4c7e-b483-b6452cbfa7a8,PureBeauty Cleanser 88,PureBeauty,cleanser,1682,2.9,4057,dry,oil control,https://cj.com/5840a7fc-a983-4844-a85d-9698969cb41e,,,https://via.placeholder.com/150
86a8253f-98ef-477b-8811-4fdfcda04163,LuxeGlow Lipstick 5,ClearDerm,lipstick,2871,4.0,1327,combination,oil control,https://cj.com/f0220f68-6f3d-46de-8818-3025e6ec3de9,,,https://via.placeholder.com/150
9bfef75f-7da3-4341-a0fe-9539d182cd33,VelvetTouch Cleanser 70,LuxeGlow,cleanser,2169,2.7,563,all,anti-aging,https://cj.com/836dd462-2e78-454c-8830-b2cfd2650fe4,,,https://via.placeholder.com/150
61ccbdee-89ad-4a9e-a23f-7556e1df4aae,HydraLab Moisturizer 62,GlowSkin,moisturizer,2534,4.8,1947,oily,hydration,https://cj.com/d4946d63-1141-442a-a047-ffcfe601460b,,,https://via.placeholder.com/150
20e83f35-af17-439c-9e7d-0cd78d121abd,SkinAura Cleanser 57,ClearDerm,cleanser,694,4.3,3450,combination,oil control,https://cj.com/e9d2c830-e78c-4c85-bd4a-d46bb7148cfc,,,https://via.placeholder.com/150
b295e3cb-e6c5-4fdb-bbfe-b7047f119311,DermaFresh Moisturizer 68,SkinAura,moisturizer,317,3.3,2317,dry,oil control,https://cj.com/bb8c1cae-8474-434f-9a15-90b8b83dd743,,,https://via.placeholder.com/150
21853d09-2ee9-4106-a953-8a370963950f,HydraLab Lipstick 16,PureBeauty,lipstick,962,4.4,2200,all,anti-aging,https://cj.com/66751187-d508-40a0-993c-ad3589675f3d,,,https://via.placeholder.com/150
b9c25959-d54c-418f-a197-87cb5bb8470d,VelvetTouch Lipstick 96,BeautyNest,lipstick,616,4.5,845,sensitive,acne,,https://rakuten.com/cf8a866b-2359-4a1a-bf0c-d5e5113bb945,,https://via.placeholder.com/150
7bd47530-2673-4deb-9966-61b85657c4f2,VelvetTouch Serum 45,HydraLab,serum,944,4.6,3905,oily,dark spots,https://cj.com/025c1fab-e149-4c75-b139-399d48149774,,,https://via.placeholder.com/150
4f9697b6-465c-4db7-a33d-13bc529912c7,GlowSkin Foundation 83,ClearDerm,foundation,622,4.8,880,dry,hydration,,https://rakuten.com/6974a7d3-1114-4351-8fab-64d0a57aa74a,,https://via.placeholder.com/150
3f3f482b-abf8-491f-95b8-974840e2f470,SkinAura Sunscreen 78,LuxeGlow,sunscreen,,4.6,1235,combination,acne,https://cj.com/e0022cc3-0bd6-4e40-903d-dea7e2051981,,,https://via.placeholder.com/150
cdd84a04-bdfc-4783-87f4-6bb2a5aaa060,LuxeGlow Moisturizer 45,HydraLab,moisturizer,1702,4.9,4184,oily,acne,,,,https://via.placeholder.com/150
